i,t,Sg,Se,Pop,Sg_pc,Ve,V,Mi_c,Mi_e,Pg,Pe,Pd,l1_Pg,l1_Pe,l1_Pd,l2_Pg,l2_Pe,l2_Pd,gdp_pc,l1_gdp_pc,Temp_10,elec_cost,stations
41,2010,1885665.17,1347000.53,10599298,0.1779047225580411,2,3930708.0,0.37084606923967983,0.00018869174166062696,2.0702,1.3338,1.5874,2.1405,1.2739,1.7419,2.1786,1.2746,1.7989,20.9904,19.9548,46.5,0.36133333333333334,0.0
41,2011,2403005.27,811371.73,10512349,0.22858880255973238,12,4215870.0,0.40103976761045507,0.0011415146129566285,2.0591,1.5136,1.5136,2.0702,1.3338,1.5874,2.1405,1.2739,1.7419,22.5807,20.9904,28.0,0.38666666666666666,0.0
41,2012,2771272.22,814623.78,10577755,0.26199058495871763,17,4499433.0,0.4253674810959414,0.0016071463179096132,1.9527,1.4083,1.4664,2.0591,1.5136,1.5136,2.0702,1.3338,1.5874,23.0939,22.5807,28.0,0.41200000000000003,0.0
41,2013,2752702.11,1128902.48,10997465,0.2503033299037551,42,4770538.0,0.43378524050769884,0.003819061938364887,1.9466,1.3366,1.5422,1.9527,1.4083,1.4664,2.0591,1.5136,1.5136,24.1242,23.0939,28.0,0.43733333333333335,0.0
41,2014,2886674.1,1235720.77,11081692,0.2604903745745686,81,5019909.0,0.4529912038703115,0.007309353120444062,1.9002,1.314,1.5781,1.9466,1.3366,1.5422,1.9527,1.4083,1.4664,23.1711,24.1242,28.0,0.46266666666666667,0.0
41,2015,2591179.51,1690431.63,11163018,0.23212177119126742,126,5185548.0,0.46452921602383873,0.011287270162961306,1.9149,1.3096,1.5889,1.9002,1.314,1.5781,1.9466,1.3366,1.5422,23.1584,23.1711,28.0,0.488,0.0
41,2016,2881573.09,1245240.13,11242720,0.2563056884810793,183,5304676.0,0.4718320833392631,0.01627719982353025,1.9877,1.4785,1.5661,1.9149,1.3096,1.5889,1.9002,1.314,1.5781,22.6729,23.1584,28.0,0.5133333333333333,0.0
41,2017,3065370.17,1067031.32,11320892,0.27077108146601875,348,5432597.0,0.47987358239969075,0.030739627230787114,1.968,1.4627,1.5478,1.9877,1.4785,1.5661,1.9149,1.3096,1.5889,22.7829,22.6729,28.0,0.5386666666666666,0.0
41,2018,2535773.94,1566082.41,11348937,0.22343713248209943,538,5590796.0,0.49262728306624665,0.047405320868377364,2.1891,1.5124,1.6815,1.968,1.4627,1.5478,1.9877,1.4785,1.5661,22.7055,22.7829,28.0,0.5640000000000001,26.0
41,2019,2514962.03,1776444.4,11433957,0.2199555263326598,1136,5773836.0,0.5049726879329702,0.09935318105534244,2.0495,1.44,1.6563,2.1891,1.5124,1.6815,1.968,1.4627,1.5478,22.9179,22.7055,28.0,0.5893333333333333,220.0
41,2020,2491379.57,1329473.3,11516840,0.21632492680283827,2114,5922506.0,0.5142474845530545,0.18355729523028885,1.8903,1.3966,1.5047,2.0495,1.44,1.6563,2.1891,1.5124,1.6815,22.3575,22.9179,28.0,0.6146666666666667,400.0
41,2021,2798206.39,1010990.77,11597484,0.24127702094695713,3684,6077393.0,0.5240268492717903,0.31765510519350576,2.3627,1.8713,1.8543,1.8903,1.3966,1.5047,2.0495,1.44,1.6563,22.1363,22.3575,28.0,0.64,800.0
42,2006,1478528.47,193058.54,5958266,0.24814744256130894,0,1911230.0,0.32076949904552765,0.0,2.57,1.82,1.9,2.496,1.6709,1.8153,2.3655,1.5043,1.6242,20.5895,19.9951,78.71,0.3,0.0
42,2007,1339062.33,242397.14,6005426,0.22297541090340636,0,2086779.0,0.3474822602093507,0.0,2.4316,1.637,1.7997,2.57,1.82,1.9,2.496,1.6709,1.8153,21.6215,20.5895,78.71,0.3193333333333333,0.0
42,2008,1375977.99,376158.48,6052587,0.2273371683876663,0,2262893.0,0.3738720319096611,0.0,2.2961,1.5367,1.8441,2.4316,1.637,1.7997,2.57,1.82,1.9,23.3524,21.6215,78.71,0.33866666666666667,0.0
42,2009,1451702.97,498649.85,6118743,0.2372550979833603,1,2448091.0,0.40009704607629376,0.00016343226051494564,2.1925,1.4993,1.8026,2.2961,1.5367,1.8441,2.4316,1.637,1.7997,22.8761,23.3524,78.71,0.358,0.0
42,2010,1787184.72,290593.44,6217898,0.28742586642624246,2,2641555.0,0.4248308672802288,0.00032165210815616465,2.1111,1.6038,1.6611,2.1925,1.4993,1.8026,2.2961,1.5367,1.8441,24.2034,22.8761,78.71,0.3773333333333333,0.0
42,2011,2008653.52,123082.12,6317054,0.3179731438103901,13,2829111.0,0.44785290738372663,0.002057921303189746,2.0898,1.7979,1.5751,2.1111,1.6038,1.6611,2.1925,1.4993,1.8026,25.4391,24.2034,96.0,0.3966666666666666,0.0
42,2012,2225459.46,94663.11,6362734,0.34976465462802625,19,3014934.0,0.47384253372842555,0.0029861377200429877,1.9745,1.7277,1.5244,2.0898,1.7979,1.5751,2.1111,1.6038,1.6611,25.7807,25.4391,96.0,0.416,0.0
42,2013,2364078.62,110495.72,6634254,0.35634430336854755,45,3191865.0,0.4811189019895832,0.006782978161523511,1.9534,1.645,1.5902,1.9745,1.7277,1.5244,2.0898,1.7979,1.5751,25.7238,25.7807,96.0,0.4353333333333333,0.0
42,2014,2571463.1,107772.36,6727148,0.38225160201618874,93,3352621.0,0.4983718211640356,0.013824580639522127,1.9066,1.6039,1.6168,1.9534,1.645,1.5902,1.9745,1.7277,1.5244,26.5977,25.7238,96.0,0.45466666666666666,0.0
42,2015,2560629.76,157132.54,6819190,0.3755035070147627,137,3470668.0,0.5089560490322165,0.020090362638377872,1.8974,1.5191,1.6239,1.9066,1.6039,1.6168,1.9534,1.645,1.5902,25.0494,26.5977,96.0,0.474,0.0
42,2016,2700772.29,74866.3,6910553,0.39081854809593386,191,3566641.0,0.51611513579304,0.027638887944278843,1.9275,1.7085,1.6154,1.8974,1.5191,1.6239,1.9066,1.6039,1.6168,23.5717,25.0494,96.0,0.4933333333333333,0.0
42,2017,2807016.35,67385.11,7001161,0.4009358376417854,371,3678641.0,0.5254329960416565,0.052991211029142164,1.9467,1.7233,1.617,1.9275,1.7085,1.6154,1.8974,1.5191,1.6239,24.2341,23.5717,96.0,0.5126666666666666,0.0
42,2018,2750212.92,96304.71,7075494,0.38869553419167624,585,3806972.0,0.5380503467319737,0.08267973939346143,2.1019,1.7841,1.7174,1.9467,1.7233,1.617,1.9275,1.7085,1.6154,24.7619,24.2341,96.0,0.532,26.0
42,2019,2885318.42,81554.81,7164788,0.4027081359560115,1256,3949457.0,0.5512315228308221,0.17530176747727916,2.0053,1.7448,1.6956,2.1019,1.7841,1.7174,1.9467,1.7233,1.617,25.4318,24.7619,96.0,0.5513333333333332,220.0
42,2020,2636645.8,77382.63,7252502,0.36354982046195916,2403,4064977.0,0.5604930546727185,0.331333931379819,1.9515,1.7069,1.58,2.0053,1.7448,1.6956,2.1019,1.7841,1.7174,25.4143,25.4318,96.0,0.5706666666666667,400.0
42,2021,2839222.85,61846.72,7338473,0.38689559122177053,4537,4169627.0,0.5681872781980666,0.618248510282725,2.3755,2.1448,1.9055,1.9515,1.7069,1.58,2.0053,1.7448,1.6956,27.2611,25.4143,96.0,0.59,800.0
43,2006,1898189.9,158758.98,10963219,0.17314165666124154,0,2901077.0,0.2646190867846387,0.0,2.72,2.17,1.96,2.6507,1.8668,1.8978,2.4527,1.5806,1.6678,18.1399,18.0863,89.82,0.31,0.0
43,2007,1967365.6,220297.42,10909224,0.1803396465229791,0,3094986.0,0.28370358881621643,0.0,2.4507,1.6944,1.8667,2.72,2.17,1.96,2.6507,1.8668,1.8978,19.6086,18.1399,89.82,0.3353333333333333,0.0
43,2008,2121884.89,324890.4,10855228,0.1954712411383713,0,3325879.0,0.3063849971644999,0.0,2.3232,1.6091,1.9074,2.4507,1.6944,1.8667,2.72,2.17,1.96,20.39,19.6086,89.82,0.36066666666666664,0.0
43,2009,2245512.8,403028.33,10914128,0.20574367462063847,1,3557165.0,0.3259229688345235,9.162436064521142e-05,2.2185,1.5599,1.8286,2.3232,1.6091,1.9074,2.4507,1.6944,1.8667,20.3001,20.39,89.82,0.386,0.0
43,2010,2582903.54,240893.3,10823579,0.238636733745834,2,3789184.0,0.35008604824707246,0.00018478176211399205,2.1275,1.6447,1.6774,2.2185,1.5599,1.8286,2.3232,1.6091,1.9074,21.8939,20.3001,89.82,0.41133333333333333,0.0
43,2011,2813757.28,137121.91,10733030,0.26215870821194015,12,4040480.0,0.37645287491044,0.0011180440192564449,2.1129,1.8209,1.5981,2.1275,1.6447,1.6774,2.2185,1.5599,1.8286,22.7989,21.8939,63.0,0.43666666666666665,0.0
43,2012,3081486.6,115215.87,10768025,0.2861700822574242,17,4314406.0,0.40066827482291323,0.001578748191985067,2.0036,1.7422,1.5462,2.1129,1.8209,1.5981,2.1275,1.6447,1.6774,22.8421,22.7989,63.0,0.46199999999999997,0.0
43,2013,3297196.15,111449.65,11164043,0.2953406888525958,42,4581606.0,0.41038949778319556,0.0037620779497176786,1.9671,1.6656,1.597,2.0036,1.7422,1.5462,2.1129,1.8209,1.5981,23.6796,22.8421,63.0,0.4873333333333333,0.0
43,2014,3552611.8,114072.73,11207274,0.31699160741496996,82,4813166.0,0.42946804013179296,0.007316676651253463,1.9066,1.5974,1.6103,1.9671,1.6656,1.597,2.0036,1.7422,1.5462,23.552,23.6796,63.0,0.5126666666666666,0.0
43,2015,3494738.69,167631.84,11247972,0.3106994478649129,127,4979890.0,0.4427366995579292,0.011290924266169938,1.9556,1.5598,1.6239,1.9066,1.5974,1.6103,1.9671,1.6656,1.597,23.2902,23.552,63.0,0.5379999999999999,0.0
43,2016,3463356.22,68922.76,11286500,0.30685830151065435,186,5110566.0,0.45280343773534754,0.016479865325831747,2.1191,1.9384,1.6099,1.9556,1.5598,1.6239,1.9066,1.5974,1.6103,22.9771,23.2902,63.0,0.5633333333333332,0.0
43,2017,3594255.28,54731.47,11322895,0.31743253646704306,350,5243885.0,0.4631222845394221,0.03091082271804163,2.0797,1.9308,1.6063,2.1191,1.9384,1.6099,1.9556,1.5598,1.6239,22.8746,22.9771,63.0,0.5886666666666667,0.0
43,2018,3461000.8,69212.42,11329605,0.30548291842478176,560,5390927.0,0.4758265623558809,0.04942802507236572,2.3531,2.0507,1.7533,2.0797,1.9308,1.6063,2.1191,1.9384,1.6099,23.6428,22.8746,63.0,0.6139999999999999,26.0
43,2019,3553480.34,53036.35,11377239,0.3123323980449035,1181,5537781.0,0.4867420821519175,0.10380374359719437,2.2166,1.9954,1.7251,2.3531,2.0507,1.7533,2.0797,1.9308,1.6063,23.833,23.6428,63.0,0.6393333333333333,220.0
43,2020,3178280.53,34970.56,11422973,0.27823584368097515,2057,5652970.0,0.4948772968298183,0.18007571233863548,2.0455,1.9468,1.5847,2.2166,1.9954,1.7251,2.3531,2.0507,1.7533,21.7563,23.833,63.0,0.6646666666666666,400.0
43,2021,3269749.53,34293.31,11466630,0.2851534871187088,3938,5757684.0,0.5021252102841026,0.3434313307397204,2.5678,2.4481,1.9013,2.0455,1.9468,1.5847,2.2166,1.9954,1.7251,23.6635,21.7563,63.0,0.69,800.0
50,2006,318707.13,65292.34,2297981,0.1386900631467362,0,473416.0,0.20601388784328503,0.0,2.76,1.94,2.06,2.6404,1.7018,1.97,2.4527,1.5588,1.755,15.6338,15.0707,9.29,0.43,0.0
50,2007,328961.32,105473.42,2317020,0.14197603818698157,0,522361.0,0.2254451839000095,0.0,2.5943,1.6561,1.9529,2.76,1.94,2.06,2.6404,1.7018,1.97,15.9849,15.6338,9.29,0.46,0.0
50,2008,356358.49,166280.15,2336060,0.15254680530465828,0,578290.0,0.2475492923983117,0.0,2.4498,1.5729,1.9797,2.5943,1.6561,1.9529,2.76,1.94,2.06,18.0398,15.9849,9.29,0.49,0.0
50,2009,372538.16,207976.53,2360498,0.1578218494571908,1,634753.0,0.26890639178681786,0.0004236394184616975,2.3139,1.5079,1.9152,2.4498,1.5729,1.9797,2.5943,1.6561,1.9529,18.1514,18.0398,9.29,0.52,0.0
50,2010,451271.24,168271.84,2419020,0.186551264561682,2,699670.0,0.28923696372911345,0.0008267810931699614,2.1684,1.4892,1.7593,2.3139,1.5079,1.9152,2.4498,1.5729,1.9797,19.0127,18.1514,9.29,0.55,0.0
50,2011,552064.64,105792.03,2477542,0.22282756054185965,10,765511.0,0.30898002940010705,0.0040362585175145365,2.0975,1.5981,1.6673,2.1684,1.4892,1.7593,2.3139,1.5079,1.9152,20.5442,19.0127,0.0,0.5800000000000001,0.0
50,2012,643255.26,90758.84,2500365,0.257264543376667,16,830454.0,0.33213310856614936,0.006399065736402486,2.0181,1.5462,1.6188,2.0975,1.5981,1.6673,2.1684,1.4892,1.7593,21.2121,20.5442,0.0,0.61,0.0
50,2013,671116.67,130868.23,2587269,0.25939191866017797,37,894174.0,0.34560534679617777,0.014300793616744143,2.0563,1.4805,1.6998,2.0181,1.5462,1.6188,2.0975,1.5981,1.6673,21.2794,21.2121,0.0,0.64,0.0
50,2014,717740.23,156077.91,2619657,0.27398252137589,78,950010.0,0.3626467129093618,0.02977489037686995,1.9839,1.4106,1.7263,2.0563,1.4805,1.6998,2.0181,1.5462,1.6188,22.2319,21.2794,0.0,0.67,0.0
50,2015,663753.43,231696.16,2651235,0.25035631696171784,117,993311.0,0.37465973404847175,0.0441303769752587,1.9498,1.3794,1.7519,1.9839,1.4106,1.7263,2.0563,1.4805,1.6998,21.4909,22.2319,0.0,0.7,0.0
50,2016,741872.02,116193.77,2682386,0.27657168655070524,176,1026396.0,0.38264291567283754,0.06561322643348123,1.922,1.5551,1.7851,1.9498,1.3794,1.7519,1.9839,1.4106,1.7263,21.7343,21.4909,0.0,0.73,0.0
50,2017,766623.34,91062.74,2713147,0.2825587187129927,332,1062685.0,0.3916798463186845,0.12236712570310418,1.968,1.6329,1.835,1.922,1.5551,1.7851,1.9498,1.3794,1.7519,21.7411,21.7343,0.0,0.76,0.0
50,2018,712686.89,133379.73,2748023,0.2593453147954002,540,1102395.0,0.4011593061630125,0.1965049055266277,2.1737,1.7123,1.8815,1.968,1.6329,1.835,1.922,1.5551,1.7851,22.8659,21.7411,0.0,0.79,26.0
50,2019,768148.2,108582.65,2778986,0.2764131233478686,1072,1143248.0,0.4113903416569929,0.385752213217339,2.0347,1.676,1.7841,2.1737,1.7123,1.8815,1.968,1.6329,1.835,21.6895,22.8659,0.0,0.8200000000000001,220.0
50,2020,697962.96,145726.61,2809394,0.2484389729600049,2178,1176597.0,0.4188081130663766,0.7752561584455581,2.0314,1.5565,1.6411,2.0347,1.676,1.7841,2.1737,1.7123,1.8815,23.0342,21.6895,0.0,0.8500000000000001,400.0
50,2021,676391.5,178373.46,2839188,0.23823413595718212,3891,1204437.0,0.4242188259460099,1.3704622589275526,2.4695,1.9141,1.9354,2.0314,1.5565,1.6411,2.0347,1.676,1.7841,23.38,23.0342,0.0,0.88,800.0
51,2006,364957.36,72465.48,2856999,0.12774150778491697,0,472769.0,0.1654774817912082,0.0,2.95,2.0,2.1,2.8364,1.7946,2.0319,2.6925,1.6787,1.8531,14.4761,17.5781,3.0,0.33,0.0
51,2007,347660.4,107203.41,2907367,0.11957912434171539,0,533682.0,0.18356196517329942,0.0,2.7762,1.4455,2.0103,2.95,2.0,2.1,2.8364,1.7946,2.0319,16.5455,14.4761,3.0,0.3666666666666667,0.0
51,2008,355889.16,276849.04,2957735,0.1203248972609108,0,621092.0,0.2099890625766,0.0,2.4859,1.2836,2.052,2.7762,1.4455,2.0103,2.95,2.0,2.1,19.3555,16.5455,3.0,0.4033333333333333,0.0
51,2009,354940.57,393940.62,3001692,0.11824683212001764,1,703645.0,0.2344161226401643,0.000333145439305565,2.3572,1.2479,1.9932,2.4859,1.2836,2.052,2.7762,1.4455,2.0103,19.0333,19.3555,3.0,0.44,0.0
51,2010,393806.62,416311.03,3038814,0.12959220932903429,2,788808.0,0.2595775852026481,0.0006581515025269727,2.2666,1.3992,1.8247,2.3572,1.2479,1.9932,2.4859,1.2836,2.052,18.5617,19.0333,3.0,0.4766666666666667,0.0
51,2011,488407.84,338644.59,3075936,0.15878348574222612,11,877320.0,0.28522049873599453,0.0035761472280307523,2.2204,1.5059,1.7364,2.2666,1.3992,1.8247,2.3572,1.2479,1.9932,20.7557,18.5617,0.0,0.5133333333333334,0.0
51,2012,593011.55,371859.1,3115336,0.1903523568565317,16,957334.0,0.30729719041541587,0.0051358826142669685,2.156,1.4373,1.6987,2.2204,1.5059,1.7364,2.2666,1.3992,1.8247,21.871,20.7557,0.0,0.55,0.0
51,2013,586942.4,488525.36,3182113,0.18445052077031834,39,1038733.0,0.3264286969067409,0.012256007250528186,2.07,1.3571,1.7615,2.156,1.4373,1.6987,2.2204,1.5059,1.7364,22.3042,21.871,0.0,0.5866666666666667,0.0
51,2014,662409.15,514044.56,3224357,0.20543914647168413,81,1115633.0,0.3460016989433862,0.02512128774822391,2.0032,1.3462,1.7778,2.07,1.3571,1.7615,2.156,1.4373,1.6987,23.1608,22.3042,0.0,0.6233333333333333,0.0
51,2015,565513.12,699298.94,3265486,0.17317885300993482,123,1176361.0,0.3602407114898058,0.037666675037038896,1.9731,1.2223,1.7926,2.0032,1.3462,1.7778,2.07,1.3571,1.7615,22.5592,23.1608,0.0,0.66,0.0
51,2016,616554.18,599949.58,3305531,0.18652197786074312,192,1228649.0,0.3716948956158632,0.05808446509804325,2.037,1.4128,1.8015,1.9731,1.2223,1.7926,2.0032,1.3462,1.7778,23.7746,22.5592,0.0,0.6966666666666668,0.0
51,2017,623823.98,674441.99,3344544,0.18651989030492647,355,1278541.0,0.3822766272472421,0.10614301979582269,2.0265,1.3138,1.8297,2.037,1.4128,1.8015,1.9731,1.2223,1.7926,23.2077,23.7746,0.0,0.7333333333333334,0.0
51,2018,521857.27,840622.76,3441998,0.1516146348719552,554,1342263.0,0.38996623472762043,0.16095302786346768,2.307,1.3945,1.9533,2.0265,1.3138,1.8297,2.037,1.4128,1.8015,23.3838,23.2077,0.0,0.77,26.0
51,2019,475309.09,1000070.52,3484466,0.13640801488664261,1136,1411147.0,0.4049822842294917,0.3260183913403087,2.2117,1.2828,1.9315,2.307,1.3945,1.9533,2.0265,1.3138,1.8297,22.9171,23.3838,0.0,0.8066666666666666,220.0
51,2020,501812.77,915611.4,3526220,0.1423089795872067,2528,1468532.0,0.41646068594699137,0.7169149967954354,2.0408,1.3355,1.7257,2.2117,1.2828,1.9315,2.307,1.3945,1.9533,26.7356,22.9171,0.0,0.8433333333333333,400.0
51,2021,610110.26,845394.53,3567234,0.17103174616523614,5083,1523317.0,0.42703029854503516,1.4249135324455866,2.4695,1.7774,2.0764,2.0408,1.3355,1.7257,2.2117,1.2828,1.9315,30.5406,26.7356,0.0,0.88,800.0
52,2006,890038.41,238581.38,5730753,0.15530915570781012,0,1147695.0,0.2002694933807128,0.0,2.58,1.69,1.85,2.4238,1.4955,1.7946,2.2783,1.4171,1.646,14.4279,13.7869,5.25,0.29,0.0
52,2007,880459.81,435305.54,5787874,0.1521214542680093,0,1285281.0,0.22206444024178826,0.0,2.422,1.3977,1.771,2.58,1.69,1.85,2.4238,1.4955,1.7946,15.437,14.4279,5.25,0.318,0.0
52,2008,921928.73,610591.29,5844995,0.15772960113738335,0,1446992.0,0.24756086189979631,0.0,2.269,1.4012,1.7989,2.422,1.3977,1.771,2.58,1.69,1.85,16.4064,15.437,5.25,0.346,0.0
52,2009,951247.64,773681.48,5926300,0.16051290687275366,1,1597040.0,0.26948348885476603,0.00016873934832863677,2.2445,1.3606,1.7332,2.269,1.4012,1.7989,2.422,1.3977,1.771,16.9901,16.4064,5.25,0.374,0.0
52,2010,1083507.32,851077.09,6003508,0.18047903325855486,2,1760836.0,0.2933011832415314,0.0003331385583229005,2.0866,1.3092,1.5792,2.2445,1.3606,1.7332,2.269,1.4012,1.7989,17.3461,16.9901,5.25,0.40199999999999997,0.0
52,2011,1256556.81,705069.38,6080716,0.20664619265231265,9,1931679.0,0.3176729516721386,0.001480088857956859,2.1897,1.5136,1.529,2.0866,1.3092,1.5792,2.2445,1.3606,1.7332,18.4158,17.3461,3.78,0.43,0.0
52,2012,1446209.17,688742.69,6154996,0.234965086898513,14,2101170.0,0.3413763388310894,0.0022745749956620607,2.0108,1.3793,1.5099,2.1897,1.5136,1.529,2.0866,1.3092,1.5792,19.2811,18.4158,3.78,0.45799999999999996,0.0
52,2013,1529630.01,852546.53,6434048,0.23773991272679346,33,2256112.0,0.35065203119404764,0.005128963911988223,1.9877,1.3366,1.5833,2.0108,1.3793,1.5099,2.1897,1.5136,1.529,18.7081,19.2811,3.78,0.486,0.0
52,2014,1639888.52,926225.81,6523222,0.2513924131357173,65,2391176.0,0.36656363986999063,0.009964401027590353,1.9968,1.3784,1.6425,1.9877,1.3366,1.5833,2.0108,1.3793,1.5099,18.6608,18.7081,3.78,0.514,0.0
52,2015,1469880.46,1240762.2,6610681,0.22234932528131368,98,2490651.0,0.3767616377193212,0.01482449387589569,1.9847,1.3328,1.6646,1.9968,1.3784,1.6425,1.9877,1.3366,1.5833,18.0126,18.6608,3.78,0.542,0.0
52,2016,1531089.1,1058503.03,6695855,0.22866222461507904,139,2562366.0,0.38267943376910046,0.02075911142042353,2.0863,1.5168,1.6537,1.9847,1.3328,1.6646,1.9968,1.3784,1.6425,17.2204,18.0126,3.78,0.5700000000000001,0.0
52,2017,1559199.29,1021975.22,6778772,0.23001205675600242,265,2636475.0,0.3889310630302952,0.03909262621607571,2.085,1.484,1.6914,2.0863,1.5168,1.6537,1.9847,1.3328,1.6646,17.3271,17.2204,3.78,0.598,0.0
52,2018,1223071.02,1516564.95,6921161,0.17671471881668407,392,2722000.0,0.39328661766429074,0.05663789644540851,2.3634,1.5072,1.8353,2.085,1.484,1.6914,2.0863,1.5168,1.6537,16.5568,17.3271,3.78,0.626,26.0
52,2019,1141131.4,1752876.3,7018354,0.16259245401414632,828,2809918.0,0.40036709462076153,0.11797638021678587,2.2215,1.4646,1.7841,2.3634,1.5072,1.8353,2.085,1.484,1.6914,16.7057,16.5568,3.78,0.6539999999999999,220.0
52,2020,1131572.92,1557748.92,7113540,0.15907310846638945,1572,2894131.0,0.40684820778402875,0.22098701912128138,2.0831,1.4154,1.6317,2.2215,1.4646,1.7841,2.3634,1.5072,1.8353,16.6266,16.7057,3.78,0.6819999999999999,400.0
52,2021,1278601.23,1474010.28,7206589,0.1774211391824898,2906,2979737.0,0.41347397499704786,0.4032420885942018,2.5934,1.8842,1.9953,2.0831,1.4154,1.6317,2.2215,1.4646,1.7841,17.4647,16.6266,3.78,0.71,800.0
53,2006,736015.53,80855.56,2383784,0.3087593213143473,0,756665.0,0.3174217966057327,0.0,2.6,1.91,1.88,2.4032,1.7121,1.805,2.2783,1.6133,1.6678,47.8454,46.6913,13.0,0.25,0.0
53,2007,731690.26,150221.38,2470472,0.29617427762791887,0,827799.0,0.3350772645874958,0.0,2.4603,1.6178,1.7902,2.6,1.91,1.88,2.4032,1.7121,1.805,48.6769,47.8454,13.0,0.2846666666666667,0.0
53,2008,773089.44,174775.87,2557159,0.3023235708065083,1,896907.0,0.3507435399988816,0.00039105898381758817,2.3051,1.6543,1.817,2.4603,1.6178,1.7902,2.6,1.91,1.88,50.1872,48.6769,13.0,0.31933333333333336,0.0
53,2009,761670.98,239353.89,2606885,0.2921766706241357,3,972823.0,0.37317449753249565,0.0011507987502325573,2.3225,1.5946,1.7506,2.3051,1.6543,1.817,2.4603,1.6178,1.7902,51.7077,50.1872,13.0,0.354,0.0
53,2010,899566.91,134134.6,2608442,0.3448675147846876,6,1048617.0,0.4020089386691366,0.00230022365841372,2.2175,1.6447,1.6529,2.3225,1.5946,1.7506,2.3051,1.6543,1.817,55.4074,51.7077,13.0,0.38866666666666666,0.0
53,2011,1002018.08,84019.78,2609998,0.38391526736802095,29,1115084.0,0.42723557642572907,0.011111119625379024,2.1743,1.6903,1.5904,2.2175,1.6447,1.6529,2.3225,1.5946,1.7506,54.6738,55.4074,0.0,0.42333333333333334,0.0
53,2012,1079078.0,58133.63,2648532,0.4074249433270959,40,1185277.0,0.4475222500615435,0.015102705951825389,2.0616,1.6406,1.5027,2.1743,1.6903,1.5904,2.2175,1.6447,1.6529,52.9918,54.6738,0.0,0.45799999999999996,0.0
53,2013,1123062.26,78017.27,2789761,0.40256576100963487,89,1253907.0,0.44946753503257086,0.03190237443279191,2.0425,1.5628,1.6381,2.0616,1.6406,1.5027,2.1743,1.6903,1.5904,50.1638,52.9918,0.0,0.49266666666666664,0.0
53,2014,1172428.68,73914.06,2852372,0.41103638655827496,179,1308983.0,0.45891033848319923,0.0627547879449104,2.0097,1.5974,1.649,2.0425,1.5628,1.6381,2.0616,1.6406,1.5027,51.0599,50.1638,0.0,0.5273333333333333,0.0
53,2015,1122267.15,112377.1,2914830,0.3850197610152221,278,1355340.0,0.4649808050555264,0.09537434430138293,2.0604,1.6006,1.6995,2.0097,1.5974,1.649,2.0425,1.5628,1.6381,50.7287,51.0599,0.0,0.562,0.0
53,2016,1199588.7,42982.15,2977216,0.40292296561619984,406,1390951.0,0.46719855059223114,0.13636901051183387,2.0206,1.7194,1.7413,2.0604,1.6006,1.6995,2.0097,1.5974,1.649,50.1888,50.7287,0.0,0.5966666666666667,0.0
53,2017,1266124.91,41289.32,3039444,0.4165646447179155,754,1429034.0,0.4701629640157871,0.2480716867953481,1.9946,1.7286,1.7712,2.0206,1.7194,1.7413,2.0604,1.6006,1.6995,49.2689,50.1888,0.0,0.6313333333333333,0.0
53,2018,1090790.63,167629.38,2974703,0.36668891986863894,1189,1473183.0,0.4952370034924495,0.3997037687459891,2.2814,1.7533,1.8764,1.9946,1.7286,1.7712,2.0206,1.7194,1.7413,50.1636,49.2689,0.0,0.6659999999999999,26.0
53,2019,1123114.42,177843.81,3015268,0.37247581972813026,2527,1524887.0,0.505721879448195,0.8380681252877025,2.1085,1.5924,1.8283,2.2814,1.7533,1.8764,1.9946,1.7286,1.7712,50.9855,50.1636,0.0,0.7006666666666667,220.0
53,2020,946625.38,149771.1,3055149,0.30984589622306474,4343,1558113.0,0.5099957481615462,1.421534596184998,1.975,1.5329,1.6411,2.1085,1.5924,1.8283,2.2814,1.7533,1.8764,45.9196,50.9855,0.0,0.7353333333333333,400.0
53,2021,985314.35,115540.94,3094325,0.3184262642094802,7204,1582892.0,0.511546783224128,2.3281329530673087,2.5592,2.1149,1.9867,1.975,1.5329,1.6411,2.1085,1.5924,1.8283,43.2871,45.9196,0.0,0.77,800.0
